geo_code,geo_label,TDS,quintile,longitude,latitude,latlong
E05001045,Central,9.6032,5,-1.475074979,53.379074,53.379074 -1.475074979
E05001046,Crookes,-1.23348,3,-1.525530731,53.38161599,53.38161599 -1.525530731
E05001047,Darnall,6.02486,5,-1.407080907,53.39572165,53.39572165 -1.407080907
E05001048,Dore and Totley,-3.61779,1,-1.543038645,53.3267412,53.3267412 -1.543038645
E05001049,East Ecclesfield,-1.26021,3,-1.463616146,53.45287713,53.45287713 -1.463616146
E05001050,Ecclesall,-3.86703,1,-1.522966693,53.35204943,53.35204943 -1.522966693
E05001051,Firth Park,8.06432,5,-1.460693977,53.4194541,53.4194541 -1.460693977
E05001052,Fulwood,-2.48516,2,-1.590048053,53.35553737,53.35553737 -1.590048053
E05001053,Gleadless Valley,4.40592,5,-1.456452904,53.35109947,53.35109947 -1.456452904
E05001054,Graves Park,-1.71604,2,-1.46907194,53.34075701,53.34075701 -1.46907194
E05001055,Hillsborough,0.60731,4,-1.509753826,53.4121962,53.4121962 -1.509753826
E05001056,Manor Castle,8.30347,5,-1.437657359,53.37622135,53.37622135 -1.437657359
E05001057,Mosborough,0.58145,4,-1.362207828,53.32730175,53.32730175 -1.362207828
E05001058,Nether Edge,1.24151,4,-1.494457307,53.35966064,53.35966064 -1.494457307
E05001059,Richmond,2.12567,4,-1.408286992,53.35935449,53.35935449 -1.408286992
E05001060,Shiregreen and Brightside,4.41976,5,-1.43278127,53.4245407,53.4245407 -1.43278127
E05001061,Southey,5.91279,5,-1.487887876,53.4258283,53.4258283 -1.487887876
E05001062,Stannington,-1.42016,3,-1.624725768,53.41964841,53.41964841 -1.624725768
E05001063,Stocksbridge and Upper Don,-0.84754,3,-1.653641358,53.47123307,53.47123307 -1.653641358
E05001064,Walkley,4.92069,5,-1.495060391,53.39493618,53.39493618 -1.495060391
E05001065,West Ecclesfield,-0.96883,3,-1.496282141,53.45688157,53.45688157 -1.496282141
E05001066,Woodhouse,2.32965,4,-1.372474938,53.36242248,53.36242248 -1.372474938
E05001067,Birtley,1.44647,4,-1.57090793,54.89095097,54.89095097 -1.57090793
E05001068,Blaydon,2.31498,4,-1.70684782,54.95921087,54.95921087 -1.70684782
E05001069,Bridges,6.76364,5,-1.596857793,54.96210602,54.96210602 -1.596857793
E05001070,Chopwell and Rowlands Gill,1.62526,4,-1.795261931,54.92329995,54.92329995 -1.795261931
E05001071,Chowdene,1.89274,4,-1.592364057,54.92474559,54.92474559 -1.592364057
E05001072,Crawcrook and Greenside,-1.27238,3,-1.786531373,54.96033043,54.96033043 -1.786531373
E05001073,Deckham,5.60284,5,-1.588828187,54.94853404,54.94853404 -1.588828187
E05001074,Dunston and Teams,5.56468,5,-1.642896772,54.95595234,54.95595234 -1.642896772
E05001075,Dunston Hill and Whickham East,-1.15065,3,-1.659941118,54.94298455,54.94298455 -1.659941118
E05001076,Felling,7.63723,5,-1.569995245,54.95465637,54.95465637 -1.569995245
E05001077,High Fell,6.31693,5,-1.575926873,54.93211595,54.93211595 -1.575926873
E05001078,Lamesley,2.11949,4,-1.623356178,54.90878375,54.90878375 -1.623356178
E05001079,Lobley Hill and Bensham,3.86809,5,-1.622437879,54.94032549,54.94032549 -1.622437879
E05001080,Low Fell,-2.50191,2,-1.599238511,54.93542348,54.93542348 -1.599238511
E05001081,Pelaw and Heworth,2.09718,4,-1.542554005,54.95374958,54.95374958 -1.542554005
E05001082,"Ryton, Crookhill and Stella",-0.09684,3,-1.753967887,54.97361509,54.97361509 -1.753967887
E05001083,Saltwell,5.95882,5,-1.606692429,54.94610417,54.94610417 -1.606692429
E05001084,Wardley and Leam Lane,1.29247,4,-1.529107225,54.94121955,54.94121955 -1.529107225
E05001085,Whickham North,1.22933,4,-1.681718758,54.95023313,54.95023313 -1.681718758
E05001086,Whickham South and Sunniside,-2.55513,2,-1.695103233,54.92416503,54.92416503 -1.695103233
E05001087,Windy Nook and Whitehills,3.25872,5,-1.562364487,54.93866274,54.93866274 -1.562364487
E05001088,Winlaton and High Spen,-0.71963,3,-1.751744267,54.94094225,54.94094225 -1.751744267
E05001089,Benwell and Scotswood,6.41606,5,-1.67761632,54.9725874,54.9725874 -1.67761632
E05001090,Blakelaw,4.61942,5,-1.662561955,54.99183136,54.99183136 -1.662561955
E05001091,Byker,8.76992,5,-1.572108641,54.97421549,54.97421549 -1.572108641
E05001092,Castle,-0.4084,3,-1.665482362,55.05111148,55.05111148 -1.665482362
E05001093,Dene,-2.24697,2,-1.58267265,55.00289179,55.00289179 -1.58267265
E05001094,Denton,2.99307,5,-1.703329796,54.99185056,54.99185056 -1.703329796
E05001095,East Gosforth,-1.28093,3,-1.611599579,55.00642255,55.00642255 -1.611599579
E05001096,Elswick,11.14324,5,-1.642479102,54.96712999,54.96712999 -1.642479102
E05001097,Fawdon,5.16306,5,-1.646466834,55.01334822,55.01334822 -1.646466834
E05001098,Fenham,3.76862,5,-1.673290741,54.98469219,54.98469219 -1.673290741
E05001099,Kenton,4.88693,5,-1.654412778,55.00101364,55.00101364 -1.654412778
E05001100,Lemington,1.50811,4,-1.713912235,54.97865495,54.97865495 -1.713912235
E05001101,Newburn,1.55227,4,-1.747531501,54.99510528,54.99510528 -1.747531501
E05001102,North Heaton,-0.41752,3,-1.578722232,54.99377136,54.99377136 -1.578722232
E05001103,North Jesmond,1.41708,4,-1.605447714,54.99329633,54.99329633 -1.605447714
E05001104,Ouseburn,6.71101,5,-1.596343305,54.97581651,54.97581651 -1.596343305
E05001105,Parklands,-1.78828,2,-1.615084954,55.02636805,55.02636805 -1.615084954
E05001106,South Heaton,5.04082,5,-1.576127473,54.98413706,54.98413706 -1.576127473
E05001107,South Jesmond,2.77133,4,-1.603987665,54.98524373,54.98524373 -1.603987665
E05001108,Walker,9.87421,5,-1.549288978,54.96855631,54.96855631 -1.549288978
E05001109,Walkergate,3.31363,5,-1.549484164,54.98422449,54.98422449 -1.549484164
E05001110,Westerhope,-2.20375,2,-1.709584973,55.00130174,55.00130174 -1.709584973
E05001111,Westgate,10.51668,5,-1.620682874,54.97271271,54.97271271 -1.620682874
E05001112,West Gosforth,-2.16895,2,-1.632211005,55.00133249,55.00133249 -1.632211005
E05001113,Wingrove,8.97331,5,-1.635580809,54.98283094,54.98283094 -1.635580809
E05001114,Woolsington,3.86277,5,-1.701921482,55.0213862,55.0213862 -1.701921482
E05001115,Battle Hill,0.46584,4,-1.519282963,55.01048096,55.01048096 -1.519282963
E05001116,Benton,-0.16889,3,-1.565462893,55.01729851,55.01729851 -1.565462893
E05001117,Camperdown,1.59189,4,-1.574847482,55.04648228,55.04648228 -1.574847482
